"2086","123113","156","2017-07-24","01:25:00"
"2087","123113","153","2017-07-24","01:25:00"
"2088","123113","158","2017-07-24","01:25:00"
"2089","123113","157","2017-07-24","01:26:00"
"2090","123113","159","2017-07-24","01:26:00"
"2091","123113","157","2017-07-24","01:33:00"
"2092","123113","156","2017-07-24","01:44:00"
"2093","123113","155","2017-07-24","01:45:00"
"2094","123113","153","2017-07-24","01:45:00"
"2095","123113","157","2017-07-24","01:45:00"
"2096","123113","158","2017-07-24","01:45:00"
"2097","123113","159","2017-07-24","01:46:00"
"2098","123113","160","2017-07-24","01:46:00"
"2099","123113","161","2017-07-24","01:46:00"
"2100","123113","153","2017-07-24","01:47:00"
"2101","123113","155","2017-07-24","01:47:00"
"2102","123113","158","2017-07-24","03:15:00"
"2103","123113","158","2017-07-24","03:16:00"
"2104","123113","153","2017-07-24","03:16:00"
"2105","123113","155","2017-07-24","03:16:00"
"2106","123113","157","2017-07-24","03:17:00"
"2107","123113","158","2017-07-24","03:17:00"
"2108","123113","159","2017-07-24","03:17:00"
"2109","123113","161","2017-07-24","03:20:00"
"2110","123113","160","2017-07-24","03:20:00"
"2111","123113","158","2017-07-24","03:20:00"
"2112","123113","155","2017-07-24","03:20:00"
"2113","123113","153","2017-07-24","03:21:00"
"2114","123113","158","2017-07-24","03:28:00"
"2115","123113","155","2017-07-24","03:28:00"
"2116","123113","153","2017-07-24","03:29:00"
"2117","123113","159","2017-07-24","15:01:00"
"2118","123113","155","2017-07-24","15:02:00"
"2119","123113","158","2017-07-24","15:02:00"
"2120","123113","160","2017-07-24","15:02:00"
"2121","123113","159","2017-07-24","15:02:00"
"2122","123113","161","2017-07-24","15:02:00"
"2123","100100","52","2017-07-26","18:16:00"
"2124","100100","42","2017-07-26","18:21:00"
"2125","100100","62","2017-07-26","18:24:00"
"2126","100100","2","2017-07-26","18:29:00"
"2127","100100","132","2017-07-26","18:34:00"
"2128","100100","92","2017-07-26","18:39:00"
"2129","100100","142","2017-07-26","18:43:00"
"2130","100100","122","2017-07-26","18:47:00"
"2132","100101","72","2017-07-26","19:08:00"
"2133","100101","32","2017-07-26","19:13:00"
"2134","100101","22","2017-07-26","19:19:00"
"2135","100101","12","2017-07-26","19:24:00"
"2136","100101","102","2017-07-26","19:28:00"
"2137","100101","112","2017-07-26","19:32:00"
"2138","100101","152","2017-07-26","19:35:00"
"2139","100101","82","2017-07-26","19:38:00"
"2140","100101","22","2017-07-26","19:56:00"
"2141","100101","32","2017-07-27","20:01:00"
"2142","100101","152","2017-07-27","20:05:00"
"2143","100101","12","2017-07-27","20:10:00"
"2144","100101","82","2017-07-27","20:13:00"
"2145","100101","72","2017-07-27","20:19:00"
"2146","100101","112","2017-07-27","20:22:00"
"2147","100101","102","2017-07-27","20:26:00"
"2148","123113","153","2017-07-27","23:42:00"
"2149","123113","156","2017-07-27","23:43:00"
"2150","123113","157","2017-07-27","23:43:00"
"2151","123113","159","2017-07-27","23:43:00"
"2152","123113","155","2017-07-27","23:43:00"
"2153","123113","158","2017-07-27","23:43:00"
"2154","123113","161","2017-07-27","23:44:00"
"2155","123113","160","2017-07-27","23:44:00"
"2156","123113","153","2017-07-26","23:55:00"
"2157","123113","156","2017-07-26","23:55:00"
"2158","123113","155","2017-07-26","23:55:00"
"2159","123113","158","2017-07-26","23:55:00"
"2160","123113","159","2017-07-26","23:55:00"
"2161","123113","160","2017-07-26","23:56:00"
"2162","123113","161","2017-07-26","23:56:00"
"2163","123113","157","2017-07-26","23:56:00"
"2164","123113","157","2017-07-27","00:48:00"
"2165","123113","155","2017-07-27","00:49:00"
"2166","123113","156","2017-07-27","00:49:00"
"2167","123113","160","2017-07-27","00:49:00"
"2168","123113","153","2017-07-27","00:49:00"
"2169","123113","158","2017-07-27","00:49:00"
"2170","123113","159","2017-07-27","00:50:00"
"2171","123113","161","2017-07-27","00:50:00"
"2172","123113","156","2017-07-27","00:50:00"
"2173","123113","159","2017-07-27","00:50:00"
"2174","123113","153","2017-07-27","00:50:00"
"2175","123113","157","2017-07-27","00:51:00"
"2176","123113","155","2017-07-27","00:51:00"
"2177","123113","158","2017-07-27","00:51:00"
"2178","123113","161","2017-07-27","00:51:00"
"2179","123113","160","2017-07-27","00:51:00"
"2180","123113","156","2017-07-27","00:51:00"
"2181","123113","159","2017-07-27","00:52:00"
"2182","100101","22","2017-08-21","10:45:00"
"2183","100101","12","2017-08-21","10:50:00"
"2184","100101","72","2017-08-21","10:55:00"
"2185","100101","32","2017-08-21","11:00:00"
"2186","100101","152","2017-08-21","11:03:00"
"2187","100101","102","2017-08-21","11:07:00"
"2188","100101","82","2017-08-21","11:10:00"
"2189","100101","112","2017-08-21","11:14:00"
"2190","103","42","2017-08-21","11:21:00"
"2191","103","62","2017-08-21","11:25:00"
"2192","103","2","2017-08-21","11:30:00"
"2193","103","92","2017-08-21","11:34:00"
"2194","103","52","2017-08-21","11:39:00"
"2195","103","122","2017-08-21","11:43:00"
"2196","103","132","2017-08-21","11:48:00"
"2197","103","142","2017-08-21","11:52:00"
"2198","123113","156","2017-08-25","16:09:00"
"2199","123113","157","2017-08-25","16:10:00"
"2200","123113","155","2017-08-25","16:10:00"
"2201","123113","159","2017-08-25","16:10:00"
"2202","123113","156","2017-08-25","16:12:00"
"2203","123113","153","2017-08-25","16:12:00"
"2204","123113","160","2017-08-25","16:13:00"
"2205","123113","155","2017-08-25","16:13:00"
"2206","123113","157","2017-08-25","16:13:00"
"2207","123113","156","2017-08-25","16:13:00"
"2208","123113","157","2017-08-25","16:14:00"
"2209","123113","158","2017-08-25","16:14:00"
"2210","123113","155","2017-08-25","16:14:00"
"2211","123113","153","2017-08-25","16:14:00"
"2212","123113","159","2017-08-25","16:15:00"
"2213","123113","156","2017-08-25","16:15:00"
"2214","123113","158","2017-08-25","16:15:00"
"2215","123113","157","2017-08-25","16:16:00"
"2216","123113","158","2017-08-25","16:18:00"
"2217","123113","157","2017-08-25","16:18:00"
"2218","123113","153","2017-08-25","16:18:00"
"2219","123113","155","2017-08-25","16:18:00"
"2220","123113","156","2017-08-25","16:19:00"
"2221","123113","159","2017-08-25","16:19:00"
"2222","123113","160","2017-08-25","16:19:00"
"2223","123113","157","2017-08-25","16:21:00"
"2224","123113","158","2017-08-25","16:21:00"
"2225","123113","153","2017-08-25","16:21:00"
"2226","123113","156","2017-08-25","16:21:00"
"2227","123113","155","2017-08-25","16:36:00"
"2228","123113","157","2017-08-25","16:37:00"
"2229","123113","157","2017-08-25","16:37:00"
"2230","123113","157","2017-08-25","16:37:00"
"2231","123113","157","2017-08-25","16:38:00"
"2232","123113","157","2017-08-25","16:38:00"
"2233","123113","153","2017-08-25","16:38:00"
"2234","123113","153","2017-08-25","16:46:00"
"2235","123113","153","2017-08-25","16:46:00"
"2236","123113","156","2017-08-25","16:46:00"
"2237","123113","153","2017-08-25","16:47:00"
"2238","123113","153","2017-08-25","16:47:00"
"2239","123113","153","2017-08-25","16:47:00"
"2240","123113","156","2017-08-25","16:58:00"
"2241","123113","161","2017-08-25","16:59:00"
"2242","123113","156","2017-08-28","14:57:00"
"2243","123113","155","2017-08-28","14:57:00"
